cid,ts,acx,acy,acz,Date,Date Time,gyx,gyY,gyz,Time
ch010,1.657E+12,-14488,5216,-3592,7/5/2022,"07/05/2022, 10:34:45",-784,-298,-9,10:34:45
ch010,1.657E+12,-10872,4696,-4136,7/5/2022,"07/05/2022, 10:34:45",-800,-8037,-9963,10:34:45
ch010,1.657E+12,-17732,7388,3132,7/5/2022,"07/05/2022, 10:34:45",-736,12377,13105,10:34:45
ch010,1.657E+12,-7392,1732,-1628,7/5/2022,"07/05/2022, 10:34:45",-784,-16560,-17991,10:34:45
ch010,1.657E+12,-10244,7420,4336,7/5/2022,"07/05/2022, 10:34:45",-736,-14899,-14411,10:34:45
ch010,1.657E+12,-5240,-1656,2112,7/5/2022,"07/05/2022, 10:34:45",-752,-371,18364,10:34:45
ch010,1.657E+12,5968,9696,-8944,7/5/2022,"07/05/2022, 10:34:45",-752,11237,22014,10:34:45
ch010,1.657E+12,888,7536,-1692,7/5/2022,"07/05/2022, 10:34:45",-688,14121,-8785,10:34:45
ch010,1.657E+12,-5788,16644,-424,7/5/2022,"07/05/2022, 10:34:45",-704,-32058,-9021,10:34:45
ch010,1.657E+12,-84,14320,528,7/5/2022,"07/05/2022, 10:34:45",-688,-25099,-13710,10:34:45
ch010,1.657E+12,-1240,16484,11732,7/5/2022,"07/05/2022, 10:34:45",-688,-2402,-27536,10:34:45
ch010,1.657E+12,-1232,14204,3188,7/5/2022,"07/05/2022, 10:34:45",-672,-5441,-14060,10:34:45
ch010,1.657E+12,-1716,8968,-740,7/5/2022,"07/05/2022, 10:34:45",-656,1584,26979,10:34:45
ch010,1.657E+12,2304,13484,-3972,7/5/2022,"07/05/2022, 10:34:45",-656,-1849,-1158,10:34:45
ch010,1.657E+12,4044,21192,-7272,7/5/2022,"07/05/2022, 10:34:45",-672,3970,-2816,10:34:45
ch010,1.657E+12,-1424,21996,-176,7/5/2022,"07/05/2022, 10:34:45",-624,-2096,3106,10:34:45
ch010,1.657E+12,3792,13536,-3676,7/5/2022,"07/05/2022, 10:34:45",-624,3734,2512,10:34:45
ch010,1.657E+12,-912,16040,-4396,7/5/2022,"07/05/2022, 10:34:45",-608,5508,-3711,10:34:45
ch010,1.657E+12,-5864,10540,7852,7/5/2022,"07/05/2022, 10:34:45",-576,-378,1688,10:34:45
ch010,1.657E+12,-3412,10148,10104,7/5/2022,"07/05/2022, 10:34:45",-576,-144,-122,10:34:45
ch010,1.657E+12,-3656,10532,10208,7/5/2022,"07/05/2022, 10:34:45",-576,578,-35,10:34:45
ch010,1.657E+12,-3972,10388,9216,7/5/2022,"07/05/2022, 10:34:45",-592,179,467,10:34:45
ch010,1.657E+12,-4068,10416,9528,7/5/2022,"07/05/2022, 10:34:45",-560,-193,-178,10:34:45
ch010,1.657E+12,-4152,10388,9644,7/5/2022,"07/05/2022, 10:34:45",-576,-289,-304,10:34:45
ch010,1.657E+12,-4060,10356,9628,7/5/2022,"07/05/2022, 10:34:45",-544,-247,-117,10:34:45
ch010,1.657E+12,-4248,10356,9428,7/5/2022,"07/05/2022, 10:34:45",-560,-192,-84,10:34:45
ch010,1.657E+12,-3984,10336,9388,7/5/2022,"07/05/2022, 10:34:45",-544,-190,-173,10:34:45
ch010,1.657E+12,-11652,13052,-1516,7/5/2022,"07/05/2022, 10:34:45",-544,-19518,-23960,10:34:45
ch010,1.657E+12,-900,5796,-1164,7/5/2022,"07/05/2022, 10:34:45",-512,14658,17527,10:34:45
ch010,1.657E+12,-7536,10964,-2308,7/5/2022,"07/05/2022, 10:34:45",-528,18701,-9937,10:34:45
ch010,1.657E+12,-10108,7120,-1304,7/5/2022,"07/05/2022, 10:34:45",-512,-30869,28870,10:34:45
ch010,1.657E+12,-9040,9864,-17724,7/5/2022,"07/05/2022, 10:34:45",-496,10577,-25273,10:34:45
ch010,1.657E+12,-2736,13484,7424,7/5/2022,"07/05/2022, 10:34:45",-528,3827,-7481,10:34:45
ch010,1.657E+12,-13928,6160,-16076,7/5/2022,"07/05/2022, 10:34:45",-480,-32768,2996,10:34:45
ch010,1.657E+12,-6772,11732,5016,7/5/2022,"07/05/2022, 10:34:45",-464,24959,-13950,10:34:45
ch010,1.657E+12,-9668,6612,8244,7/5/2022,"07/05/2022, 10:34:45",-496,-1173,-1069,10:34:45
c0019,1.65337E+12,-2868,5204,12568,5/24/2022,"05/24/2022, 09:43:52",-1392,-317,-199,9:43:52
c0019,1.65337E+12,-2836,5136,12532,5/24/2022,"05/24/2022, 09:43:52",-1392,-334,-166,9:43:52
c0019,1.65337E+12,-2880,5224,12584,5/24/2022,"05/24/2022, 09:43:52",-1408,-339,-172,9:43:52
c0019,1.65337E+12,-2820,5124,12488,5/24/2022,"05/24/2022, 09:43:52",-1424,-329,-146,9:43:52
c0019,1.65337E+12,-2940,5252,12540,5/24/2022,"05/24/2022, 09:43:52",-1408,-334,-161,9:43:52
c0019,1.65337E+12,-2848,5208,12588,5/24/2022,"05/24/2022, 09:43:52",-1408,-348,-168,9:43:52
c0019,1.65337E+12,-2860,5168,12536,5/24/2022,"05/24/2022, 09:43:52",-1424,-328,-156,9:43:52
c0019,1.65337E+12,-2864,5212,12516,5/24/2022,"05/24/2022, 09:43:52",-1424,-325,-142,9:43:52
c0019,1.65337E+12,-2856,5220,12672,5/24/2022,"05/24/2022, 09:43:52",-1424,-321,-168,9:43:52
c0019,1.65337E+12,-2832,5240,12560,5/24/2022,"05/24/2022, 09:43:52",-1392,-301,-170,9:43:52
c0019,1.65337E+12,-2924,5280,12572,5/24/2022,"05/24/2022, 09:43:52",-1408,-316,-127,9:43:52
c0019,1.65337E+12,-2828,5188,12604,5/24/2022,"05/24/2022, 09:43:52",-1408,-312,-156,9:43:52
c0019,1.65337E+12,-2804,5188,12496,5/24/2022,"05/24/2022, 09:43:52",-1392,-325,-154,9:43:52
c0019,1.65337E+12,-2892,5228,12360,5/24/2022,"05/24/2022, 09:43:52",-1392,-301,-173,9:43:52
c0019,1.65337E+12,-2800,5124,12468,5/24/2022,"05/24/2022, 09:43:52",-1408,-343,-180,9:43:52
c0019,1.65337E+12,-2856,5160,12656,5/24/2022,"05/24/2022, 09:43:52",-1392,-338,-150,9:43:52
c0019,1.65337E+12,-2784,5252,12512,5/24/2022,"05/24/2022, 09:43:52",-1376,-320,-165,9:43:52
c0019,1.65337E+12,-2872,5132,12432,5/24/2022,"05/24/2022, 09:43:52",-1424,-323,-168,9:43:52
c0019,1.65337E+12,-2788,5136,12468,5/24/2022,"05/24/2022, 09:43:52",-1376,-322,-165,9:43:52
c0019,1.65337E+12,-2816,5240,12568,5/24/2022,"05/24/2022, 09:43:52",-1392,-323,-186,9:43:52
c0019,1.65337E+12,-2948,5124,12560,5/24/2022,"05/24/2022, 09:43:52",-1376,-347,-162,9:43:52
c0019,1.65337E+12,-2860,5232,12268,5/24/2022,"05/24/2022, 09:43:52",-1424,-326,-170,9:43:52
c0019,1.65337E+12,-2952,5276,12420,5/24/2022,"05/24/2022, 09:43:52",-1392,-324,-173,9:43:52
c0019,1.65337E+12,-2816,5184,12568,5/24/2022,"05/24/2022, 09:43:52",-1376,-330,-187,9:43:52
c0019,1.65337E+12,-2864,5180,12400,5/24/2022,"05/24/2022, 09:43:52",-1392,-338,-161,9:43:52
c0019,1.65337E+12,-2968,5160,12584,5/24/2022,"05/24/2022, 09:43:52",-1424,-319,-166,9:43:52
c0019,1.65337E+12,-2912,5172,12512,5/24/2022,"05/24/2022, 09:43:52",-1392,-329,-159,9:43:52
c0019,1.65337E+12,-2856,5224,12332,5/24/2022,"05/24/2022, 09:43:52",-1392,-338,-161,9:43:52
c0019,1.65337E+12,-2912,5164,12520,5/24/2022,"05/24/2022, 09:43:52",-1392,-313,-167,9:43:52
c0019,1.65337E+12,-2932,5276,12592,5/24/2022,"05/24/2022, 09:43:52",-1408,-345,-167,9:43:52
c0019,1.65337E+12,-2904,5152,12416,5/24/2022,"05/24/2022, 09:43:52",-1408,-329,-162,9:43:52
c0019,1.65337E+12,-2868,5140,12548,5/24/2022,"05/24/2022, 09:43:52",-1360,-343,-176,9:43:52
c0019,1.65337E+12,-2908,5160,12412,5/24/2022,"05/24/2022, 09:43:52",-1392,-337,-186,9:43:52
c0019,1.65337E+12,-2968,5216,12576,5/24/2022,"05/24/2022, 09:43:52",-1392,-323,-167,9:43:52
c0019,1.65337E+12,-2940,5204,12540,5/24/2022,"05/24/2022, 09:43:52",-1392,-346,-154,9:43:52
c0019,1.65337E+12,-2940,5228,12608,5/24/2022,"05/24/2022, 09:43:52",-1408,-324,-145,9:43:52
c0019,1.65337E+12,-2936,5188,12428,5/24/2022,"05/24/2022, 09:43:52",-1392,-324,-157,9:43:52
c0019,1.65337E+12,-2924,5276,12656,5/24/2022,"05/24/2022, 09:43:52",-1392,-363,-164,9:43:52
c0019,1.65337E+12,-2872,5240,12500,5/24/2022,"05/24/2022, 09:43:52",-1360,-328,-154,9:43:52
c0019,1.65337E+12,-2816,5128,12464,5/24/2022,"05/24/2022, 09:43:52",-1376,-317,-147,9:43:52
c0019,1.65337E+12,-2832,5184,12524,5/24/2022,"05/24/2022, 09:43:52",-1408,-333,-184,9:43:52
c0019,1.65337E+12,-2960,5208,12516,5/24/2022,"05/24/2022, 09:43:52",-1376,-343,-170,9:43:52
c0019,1.65337E+12,-2856,5104,12528,5/24/2022,"05/24/2022, 09:43:52",-1376,-312,-159,9:43:52
c0019,1.65337E+12,-2920,5164,12432,5/24/2022,"05/24/2022, 09:43:52",-1392,-341,-143,9:43:52
c0019,1.65337E+12,-2800,5164,12376,5/24/2022,"05/24/2022, 09:43:52",-1392,-341,-165,9:43:52
c0019,1.65337E+12,-2848,5160,12624,5/24/2022,"05/24/2022, 09:43:52",-1408,-303,-194,9:43:52
c0019,1.65337E+12,-2852,5240,12584,5/24/2022,"05/24/2022, 09:43:52",-1376,-339,-193,9:43:52
c0019,1.65337E+12,-2916,5264,12432,5/24/2022,"05/24/2022, 09:43:52",-1392,-329,-167,9:43:52
c0019,1.65337E+12,-2780,5180,12444,5/24/2022,"05/24/2022, 09:43:52",-1376,-352,-171,9:43:52
c0019,1.65337E+12,-2860,5148,12628,5/24/2022,"05/24/2022, 09:43:52",-1392,-325,-160,9:43:52
c0019,1.65337E+12,-2604,5008,12656,5/24/2022,"05/24/2022, 09:43:52",-1408,-415,-75,9:43:52
ch007,1.65415E+12,-11912,1544,-7200,6/2/2022,"06/02/2022, 10:45:47",-1696,18846,30589,10:45:47
ch007,1.65415E+12,-5840,-1132,1548,6/2/2022,"06/02/2022, 10:45:47",-1664,15566,28783,10:45:47
ch007,1.65415E+12,-5488,-7712,-9600,6/2/2022,"06/02/2022, 10:45:47",-1680,2706,-628,10:45:47
ch007,1.65415E+12,-13452,-7432,-12500,6/2/2022,"06/02/2022, 10:45:47",-1680,-28493,4836,10:45:47
ch007,1.65415E+12,-3252,388,-19376,6/2/2022,"06/02/2022, 10:45:47",-1680,144,-287,10:45:47
ch007,1.65415E+12,-7188,4136,-16812,6/2/2022,"06/02/2022, 10:45:47",-1664,1340,798,10:45:47
ch007,1.65415E+12,2548,-1812,-19460,6/2/2022,"06/02/2022, 10:45:47",-1664,-607,595,10:45:47
ch007,1.65415E+12,2428,-1268,-19572,6/2/2022,"06/02/2022, 10:45:47",-1664,-199,-94,10:45:47
ch007,1.65415E+12,776,1648,-19384,6/2/2022,"06/02/2022, 10:45:47",-1648,155,649,10:45:47
ch007,1.65415E+12,2476,-864,-19524,6/2/2022,"06/02/2022, 10:45:47",-1680,-379,-219,10:45:47
ch007,1.65415E+12,2256,-672,-19540,6/2/2022,"06/02/2022, 10:45:47",-1632,-297,-723,10:45:47
ch007,1.65415E+12,2712,-1524,-19548,6/2/2022,"06/02/2022, 10:45:47",-1648,-199,67,10:45:47
ch007,1.65415E+12,3044,-1236,-19392,6/2/2022,"06/02/2022, 10:45:47",-1680,-415,-386,10:45:47
ch007,1.65415E+12,-64,-4208,-19124,6/2/2022,"06/02/2022, 10:45:47",-1664,-354,163,10:45:47
ch007,1.65415E+12,4856,-2828,-7900,6/2/2022,"06/02/2022, 10:45:47",-1648,-17244,-26935,10:45:47
ch007,1.65415E+12,5332,-9104,208,6/2/2022,"06/02/2022, 10:45:47",-1616,8843,23722,10:45:47
ch007,1.65415E+12,5756,-24912,10776,6/2/2022,"06/02/2022, 10:45:47",-1616,-736,-20442,10:45:47
ch007,1.65415E+12,-23672,7132,-32768,6/2/2022,"06/02/2022, 10:45:47",-1616,-21941,-31618,10:45:47
ch007,1.65415E+12,-14032,-780,-19412,6/2/2022,"06/02/2022, 10:45:47",-1648,18837,29922,10:45:47
ch007,1.65415E+12,-17804,516,-26088,6/2/2022,"06/02/2022, 10:45:47",-1600,-18615,-32241,10:45:47
ch007,1.65415E+12,-17884,-6772,-32768,6/2/2022,"06/02/2022, 10:45:47",-1632,2998,912,10:45:47
ch007,1.65415E+12,-1088,-9140,-15448,6/2/2022,"06/02/2022, 10:45:47",-1616,-1715,379,10:45:47
ch002,1.65414E+12,14036,-5940,7300,6/2/2022,"06/02/2022, 10:01:46",-1936,-5316,5259,10:01:46
ch002,1.65414E+12,11448,4624,-30272,6/2/2022,"06/02/2022, 10:01:46",-1920,-25313,-11117,10:01:46
ch002,1.65414E+12,1536,-7056,-15556,6/2/2022,"06/02/2022, 10:01:46",-1904,-1666,750,10:01:46
ch002,1.65414E+12,2376,13040,6580,6/2/2022,"06/02/2022, 10:01:46",-1936,854,-959,10:01:46
ch002,1.65414E+12,6888,5736,11576,6/2/2022,"06/02/2022, 10:01:46",-1840,-153,-77,10:01:46
ch002,1.65414E+12,6920,5716,11744,6/2/2022,"06/02/2022, 10:01:46",-1840,-516,-278,10:01:46
ch002,1.65414E+12,6800,5888,11700,6/2/2022,"06/02/2022, 10:01:46",-1808,-484,-23,10:01:46
ch002,1.65414E+12,-11944,9904,-4876,6/2/2022,"06/02/2022, 10:01:46",-1792,-1871,6060,10:01:46
ch002,1.65414E+12,-14940,4540,-1396,6/2/2022,"06/02/2022, 10:01:46",-1744,83,-227,10:01:46
ch002,1.65414E+12,-11488,13112,-2864,6/2/2022,"06/02/2022, 10:01:46",-1744,-17450,8077,10:01:46
ch002,1.65414E+12,-14252,4968,-6648,6/2/2022,"06/02/2022, 10:01:46",-1744,-563,-68,10:01:46
ch002,1.65414E+12,-14952,2960,-7024,6/2/2022,"06/02/2022, 10:01:46",-1728,-1014,-683,10:01:46
ch002,1.65414E+12,-14668,3108,-6360,6/2/2022,"06/02/2022, 10:01:46",-1728,-824,-462,10:01:46
ch005,1.65415E+12,-1424,1740,-19372,6/2/2022,"06/02/2022, 10:01:46",-1520,-337,-154,10:01:46
ch005,1.65415E+12,-1504,1752,-19236,6/2/2022,"06/02/2022, 10:01:46",-1552,-359,-159,10:01:46
ch005,1.65415E+12,-1440,1872,-19368,6/2/2022,"06/02/2022, 10:01:46",-1520,-374,-165,10:01:46
ch005,1.65415E+12,-1556,1900,-19296,6/2/2022,"06/02/2022, 10:01:46",-1552,-354,-159,10:01:46
ch005,1.65415E+12,-1416,1768,-19312,6/2/2022,"06/02/2022, 10:01:46",-1536,-2037,1494,10:01:46
ch005,1.65415E+12,-6960,-248,-18544,6/2/2022,"06/02/2022, 10:01:46",-1552,14252,1712,10:01:46
ch005,1.65415E+12,-1232,-17388,-6168,6/2/2022,"06/02/2022, 10:01:46",-1584,-2160,5,10:01:46
ch005,1.65415E+12,-2028,-11144,-14060,6/2/2022,"06/02/2022, 10:01:46",-1568,-19536,7833,10:01:46
ch005,1.65415E+12,-760,10312,-15488,6/2/2022,"06/02/2022, 10:01:46",-1568,-372,-103,10:01:46
ch005,1.65415E+12,-772,10548,-15364,6/2/2022,"06/02/2022, 10:01:46",-1552,-348,-130,10:01:46
ch005,1.65415E+12,-2640,7536,-18632,6/2/2022,"06/02/2022, 10:01:46",-1552,-840,-1787,10:01:46
ch005,1.65415E+12,128,1780,-18072,6/2/2022,"06/02/2022, 10:01:46",-1536,-3079,1675,10:01:46
ch005,1.65415E+12,-12708,9192,-240,6/2/2022,"06/02/2022, 10:01:46",-1760,-408,167,10:01:46
ch005,1.65415E+12,856,8240,-18448,6/2/2022,"06/02/2022, 10:01:46",-1712,-993,-1294,10:01:46
ch005,1.65415E+12,-16,6240,-18468,6/2/2022,"06/02/2022, 10:01:46",-1680,-1885,-2951,10:01:46
ch005,1.65415E+12,7816,1036,-1428,6/2/2022,"06/02/2022, 10:01:46",-1616,-32768,-32768,10:01:46
ch005,1.65415E+12,32767,-32768,-15580,6/2/2022,"06/02/2022, 10:01:46",-1616,2311,26614,10:01:46
ch005,1.65415E+12,-21704,-14864,14976,6/2/2022,"06/02/2022, 10:01:46",-1600,-32768,-32768,10:01:46
ch005,1.65415E+12,-10812,-6796,128,6/2/2022,"06/02/2022, 10:01:46",-1600,32767,32767,10:01:46
ch005,1.65415E+12,20972,11276,-17436,6/2/2022,"06/02/2022, 10:01:46",-1520,-32768,-32768,10:01:46
ch005,1.65415E+12,-4008,-14004,-11164,6/2/2022,"06/02/2022, 10:01:46",-1488,21431,-32768,10:01:46
ch005,1.65415E+12,-12088,-2216,-14872,6/2/2022,"06/02/2022, 10:01:46",-1456,32767,32767,10:01:46
ch005,1.65415E+12,32767,-5808,-25644,6/2/2022,"06/02/2022, 10:01:46",-1488,-13846,-32768,10:01:46
ch005,1.65415E+12,6480,6884,-10252,6/2/2022,"06/02/2022, 10:01:46",-1408,20730,10229,10:01:46
ch005,1.65415E+12,2772,-7564,16996,6/2/2022,"06/02/2022, 10:01:46",-1424,473,-1710,10:01:46
ch005,1.65415E+12,-1456,18324,-11020,6/2/2022,"06/02/2022, 10:01:46",-1408,1540,-2342,10:01:46
c231,1.65691E+12,7268,-2476,-17612,7/4/2022,"07/04/2022, 11:12:43",-1936,-49,446,11:12:43
c231,1.65691E+12,28,7532,-32768,7/4/2022,"07/04/2022, 11:12:43",-1904,255,2392,11:12:43
c231,1.65691E+12,11004,152,-12452,7/4/2022,"07/04/2022, 11:12:43",-1904,2367,2228,11:12:43
c231,1.65691E+12,11276,-9236,2480,7/4/2022,"07/04/2022, 11:12:43",-1920,11143,10670,11:12:43
c231,1.65691E+12,5564,372,-19168,7/4/2022,"07/04/2022, 11:12:43",-1888,76,1210,11:12:43
c231,1.65691E+12,2748,-4440,-19300,7/4/2022,"07/04/2022, 11:12:43",-1888,303,1139,11:12:43
ch013,1.657E+12,-12176,9912,-2024,7/5/2022,"07/05/2022, 10:18:29",-784,-1728,-169,10:18:29
ch013,1.657E+12,-12536,8952,-920,7/5/2022,"07/05/2022, 10:18:29",-784,6313,-6507,10:18:29
ch013,1.657E+12,-12500,9340,500,7/5/2022,"07/05/2022, 10:18:29",-784,-1373,110,10:18:29
ch013,1.657E+12,-13040,5432,-5052,7/5/2022,"07/05/2022, 10:18:29",-816,3302,1473,10:18:29
ch013,1.657E+12,-2476,2572,-18824,7/5/2022,"07/05/2022, 10:18:29",-784,-1392,-2982,10:18:29
ch013,1.657E+12,-3256,3824,-17320,7/5/2022,"07/05/2022, 10:18:29",-800,-494,-1961,10:18:29
ch013,1.657E+12,-3020,1272,-18816,7/5/2022,"07/05/2022, 10:18:29",-752,367,-2063,10:18:29
ch013,1.657E+12,-3084,1196,-18788,7/5/2022,"07/05/2022, 10:18:29",-784,59,-3449,10:18:29
ch013,1.657E+12,-3944,372,-19008,7/5/2022,"07/05/2022, 10:18:29",-752,-446,-3746,10:18:29
ch013,1.657E+12,-4256,1688,-17356,7/5/2022,"07/05/2022, 10:18:29",-720,0,666,10:18:29
ch013,1.657E+12,-3020,420,-18268,7/5/2022,"07/05/2022, 10:18:29",-752,-491,-274,10:18:29
ch013,1.657E+12,-1640,-512,-18572,7/5/2022,"07/05/2022, 10:18:29",-736,-566,2305,10:18:29
ch013,1.657E+12,-1892,-756,-19172,7/5/2022,"07/05/2022, 10:18:29",-736,-698,4720,10:18:29
ch013,1.657E+12,-1940,-136,-18908,7/5/2022,"07/05/2022, 10:18:29",-736,108,2300,10:18:29
ch013,1.657E+12,-1500,436,-19380,7/5/2022,"07/05/2022, 10:18:29",-704,524,2290,10:18:29
ch013,1.657E+12,-2676,5652,-17772,7/5/2022,"07/05/2022, 10:18:29",-720,454,-1102,10:18:29
ch013,1.657E+12,-488,2680,-19200,7/5/2022,"07/05/2022, 10:18:29",-736,-4424,-2674,10:18:29
ch013,1.657E+12,336,1852,-19716,7/5/2022,"07/05/2022, 10:18:29",-656,8363,6281,10:18:29
ch013,1.657E+12,2884,1096,-20076,7/5/2022,"07/05/2022, 10:18:29",-688,-11407,-7583,10:18:29
ch013,1.657E+12,3224,-648,-19376,7/5/2022,"07/05/2022, 10:18:29",-704,-11214,-8171,10:18:29
ch013,1.657E+12,2096,260,-19080,7/5/2022,"07/05/2022, 10:18:29",-656,-7531,-3198,10:18:29
ch013,1.657E+12,3796,1356,-20032,7/5/2022,"07/05/2022, 10:18:29",-704,-4683,-2798,10:18:29
ch013,1.657E+12,2944,368,-19432,7/5/2022,"07/05/2022, 10:18:29",-672,-9446,-6953,10:18:29
ch013,1.657E+12,3252,-1040,-18608,7/5/2022,"07/05/2022, 10:18:29",-656,3630,2685,10:18:29
ch013,1.657E+12,-1060,-1436,-22580,7/5/2022,"07/05/2022, 10:18:29",-688,557,-8852,10:18:29
ch013,1.657E+12,-1024,-440,-19276,7/5/2022,"07/05/2022, 10:18:29",-656,165,1223,10:18:29
ch013,1.657E+12,840,-2420,-19192,7/5/2022,"07/05/2022, 10:18:29",-640,1800,-2713,10:18:29
ch013,1.657E+12,1836,120,-18868,7/5/2022,"07/05/2022, 10:18:29",-640,-2308,-2112,10:18:29
ch013,1.657E+12,1004,-2688,-20068,7/5/2022,"07/05/2022, 10:18:29",-640,-27,-1709,10:18:29
ch013,1.657E+12,1784,-2384,-19268,7/5/2022,"07/05/2022, 10:18:29",-624,250,885,10:18:29
ch013,1.657E+12,2140,-4264,-19332,7/5/2022,"07/05/2022, 10:18:29",-624,-247,-3586,10:18:29
ch013,1.657E+12,-636,-536,-18084,7/5/2022,"07/05/2022, 10:18:29",-656,6136,6266,10:18:29
ch013,1.657E+12,5020,-2712,-19144,7/5/2022,"07/05/2022, 10:18:29",-624,-3104,-4158,10:18:29
ch013,1.657E+12,3520,-2240,-18996,7/5/2022,"07/05/2022, 10:18:29",-608,-3499,-3258,10:18:29
ch013,1.657E+12,4072,-3144,-18676,7/5/2022,"07/05/2022, 10:18:29",-624,2594,377,10:18:29
ch013,1.657E+12,4120,-3020,-18952,7/5/2022,"07/05/2022, 10:18:29",-624,-1485,-425,10:18:29
ch013,1.657E+12,2404,3784,-18084,7/5/2022,"07/05/2022, 10:18:29",-624,-13614,-6625,10:18:29
ch013,1.657E+12,-9984,12044,-2744,7/5/2022,"07/05/2022, 10:18:29",-608,2459,226,10:18:29
c01,123,-4816,5760,11588,5/26/2022,"05/26/2022, 14:09:09",-1424,-357,-172,14:09:09
c01,1.65345E+12,-2264,6164,12200,5/25/2022,"05/25/2022, 10:05:33",-1936,-307,-164,10:05:33
c01,1.65345E+12,-2492,5784,12104,5/25/2022,"05/25/2022, 10:05:33",-1968,-254,-843,10:05:33
c01,1.65345E+12,-2360,5876,12484,5/25/2022,"05/25/2022, 10:05:33",-1872,-297,-158,10:05:33
c01,1.65345E+12,-2324,5764,12528,5/25/2022,"05/25/2022, 10:05:33",-1856,-360,-178,10:05:33
c01,1.65345E+12,-2348,5844,12260,5/25/2022,"05/25/2022, 10:05:33",-1888,-316,-148,10:05:33
c01,1.65345E+12,-2344,5948,12452,5/25/2022,"05/25/2022, 10:05:33",-1888,-343,-124,10:05:33
c01,1.65345E+12,-2380,5908,12488,5/25/2022,"05/25/2022, 10:05:33",-1856,-307,-167,10:05:33
c01,1.65345E+12,-2300,5772,12444,5/25/2022,"05/25/2022, 10:05:33",-1808,-327,-163,10:05:33
c01,1.65345E+12,-1780,7440,12892,5/25/2022,"05/25/2022, 10:05:33",-1824,-106,-557,10:05:33
c01,1.65345E+12,2628,-160,18000,5/25/2022,"05/25/2022, 10:05:33",-1792,-488,-604,10:05:33
c01,1.65345E+12,-2864,9524,19472,5/25/2022,"05/25/2022, 10:05:33",-1840,11545,3516,10:05:33
c01,1.65345E+12,-2168,5660,12548,5/25/2022,"05/25/2022, 10:05:33",-1808,-357,-128,10:05:33
c01,1.65345E+12,-2244,5668,12624,5/25/2022,"05/25/2022, 10:05:33",-1808,-278,-154,10:05:33
c01,1.65345E+12,-2224,5688,12596,5/25/2022,"05/25/2022, 10:05:33",-1824,-326,-149,10:05:33
c01,1.65345E+12,-2292,5696,12412,5/25/2022,"05/25/2022, 10:05:33",-1824,-314,-180,10:05:33
c01,1.65345E+12,-2284,5592,12436,5/25/2022,"05/25/2022, 10:05:33",-1824,-330,-168,10:05:33
c01,1.65345E+12,-2356,5596,12412,5/25/2022,"05/25/2022, 10:05:33",-1744,-311,-169,10:05:33
c01,1.65345E+12,-2300,5648,12512,5/25/2022,"05/25/2022, 10:05:33",-1760,-358,-177,10:05:33
c01,1.65345E+12,-2408,5624,12488,5/25/2022,"05/25/2022, 10:05:33",-1776,-319,-162,10:05:33
c01,1.65345E+12,-2296,5668,12560,5/25/2022,"05/25/2022, 10:05:33",-1792,-330,-185,10:05:33
c01,1.65345E+12,-2308,5660,12588,5/25/2022,"05/25/2022, 10:05:33",-1776,-351,-200,10:05:33
c01,1.65345E+12,-2280,5656,12504,5/25/2022,"05/25/2022, 10:05:33",-1744,-332,-151,10:05:33
c01,1.65345E+12,-2264,5692,12428,5/25/2022,"05/25/2022, 10:05:33",-1776,-334,-152,10:05:33
c01,1.65345E+12,-2368,5640,12360,5/25/2022,"05/25/2022, 10:05:33",-1744,-320,-170,10:05:33
c01,1.65345E+12,-2256,5664,12592,5/25/2022,"05/25/2022, 10:05:33",-1792,-304,-178,10:05:33
c01,1.65345E+12,-2352,5672,12556,5/25/2022,"05/25/2022, 10:05:33",-1744,-325,-158,10:05:33
c01,1.65345E+12,-2224,5732,12516,5/25/2022,"05/25/2022, 10:05:33",-1776,-363,-168,10:05:33
c01,1.65345E+12,-2260,5756,12300,5/25/2022,"05/25/2022, 10:05:33",-1744,-307,-162,10:05:33
c01,1.65345E+12,-2304,5724,12488,5/25/2022,"05/25/2022, 10:05:33",-1744,-289,-171,10:05:33
c01,1.65345E+12,-2272,5620,12544,5/25/2022,"05/25/2022, 10:05:33",-1712,-333,-159,10:05:33
c01,1.65345E+12,-2292,5652,12404,5/25/2022,"05/25/2022, 10:05:33",-1728,-313,-202,10:05:33
c01,1.65345E+12,-2320,5692,12536,5/25/2022,"05/25/2022, 10:05:33",-1744,-347,-192,10:05:33
c01,1.65345E+12,-2308,5612,12412,5/25/2022,"05/25/2022, 10:05:33",-1696,-328,-157,10:05:33
c01,1.65345E+12,-2204,5656,12552,5/25/2022,"05/25/2022, 10:05:33",-1728,-319,-181,10:05:33
c01,1.65345E+12,-2388,5620,12496,5/25/2022,"05/25/2022, 10:05:33",-1744,-292,-169,10:05:33
c01,1.65345E+12,-2356,5664,12532,5/25/2022,"05/25/2022, 10:05:33",-1712,-323,-195,10:05:33
c01,1.65345E+12,-2240,5612,12532,5/25/2022,"05/25/2022, 10:05:33",-1712,-331,-135,10:05:33
c01,1.65345E+12,-2260,5644,12428,5/25/2022,"05/25/2022, 10:05:33",-1696,-339,-146,10:05:33
c01,1.65345E+12,-2184,5680,12528,5/25/2022,"05/25/2022, 10:05:33",-1712,-346,-170,10:05:33
c01,1.65345E+12,-2256,5680,12448,5/25/2022,"05/25/2022, 10:05:33",-1728,-307,-180,10:05:33
c01,1.65345E+12,-2328,5676,12516,5/25/2022,"05/25/2022, 10:05:33",-1696,-327,-164,10:05:33
